PopulationId,OneIns,MoreIns,NoIns
16285,5447,813,1387
16286,1981,416,522
16287,3411,725,948
16288,2924,695,837
16289,3100,1097,1574
16290,1501,532,985
16291,1434,381,505
16292,3077,998,1074
16293,2475,517,1048
16294,902,300,498
16295,268,140,275
16296,2671,841,654
16297,2529,607,576
16298,1029,266,328
16299,966,309,256
16300,2145,396,639
16301,1793,651,584
16302,3668,805,938
16303,2341,685,782
16304,3683,764,450
16305,2592,1600,1486
16306,1720,594,720
16307,2099,546,967
16308,3327,792,1004
16309,2452,1127,702
16310,1197,446,430
16311,4570,2043,1599
16312,1389,524,954
16313,1212,511,497
16314,3741,557,1377
16315,1290,301,481
16316,1958,344,629
16317,2619,758,1384
16318,5158,1514,160
16319,4330,1068,1753
16320,2881,702,522
16321,2221,265,716
16322,3257,1010,1474
16323,1924,459,219
16324,3555,1075,609
16325,2866,460,757
16326,1030,373,816
16327,3103,923,1908
16328,2100,491,864
16329,1039,314,589
16330,1574,179,548
16331,1394,489,845
16332,2978,685,910
16333,2256,401,581
16334,2282,405,618
16335,1068,384,374
16336,1201,364,1365
16337,1019,265,1041
16338,1758,879,700
16339,1760,474,667
16340,1837,752,520
16341,1695,316,868
16342,2328,281,1479
16343,3950,592,1427
16344,521,205,232
16345,791,230,312
16346,1537,375,1102
16347,1951,175,1861
16348,1130,168,383
16349,565,155,395
16350,756,327,320
16351,768,251,605
16352,1747,423,1280
16353,1845,385,1654
16354,1637,184,1109
16355,956,288,584
16356,1909,586,419
16357,3624,640,1426
16358,2625,367,1484
16359,2305,553,997
16360,1423,249,1085
16361,1396,146,597
16362,1665,310,907
16363,1954,548,434
16364,2577,658,880
16365,3086,1051,1305
16366,2192,688,365
16367,3118,635,1036
16368,2388,654,324
16369,3458,917,350
16370,3624,867,740
16371,2756,466,367
16372,3070,923,648
16373,1588,605,524
16374,5170,934,598
16375,0,0,0
16376,0,0,0
16377,0,0,0
16378,1598,500,289
16379,2850,239,323
16380,4949,1444,1530
16381,1757,296,466
16382,1227,278,257
16383,719,220,597
16384,971,270,452
16385,64,27,55
16386,0,0,0
16387,1564,555,747
16388,1339,424,610
16389,5628,1751,2002
16390,4233,1812,1539
16391,4069,1470,1023
16392,1732,1080,812
16393,3609,815,1502
16394,2271,910,1246
16395,1565,825,969
16396,2625,573,880
16397,8097,1165,1703
16398,2642,645,720
16399,5532,641,646
16400,4171,734,809
16401,3536,639,505
16402,3788,811,1220
16403,3472,392,1327
16404,2940,395,980
16405,3610,323,812
16406,3197,487,413
16407,2824,453,1251
16408,2532,344,1022
16409,3434,763,1063
16410,4007,750,990
16411,3808,866,1300
16412,4979,558,3080
16413,4005,655,1854
16414,4368,622,1227
16415,4471,575,2145
16416,4934,732,998
16417,4559,854,1336
16418,1262,262,375
16419,2518,341,1469
16420,2249,389,1243
16421,1766,284,1221
16422,3268,764,958
16423,3016,734,1400
16424,684,271,215
16425,0,0,0
16426,1433,288,397
16427,1584,393,248
16428,1698,817,678
16429,2466,923,878
16430,1698,387,181
16431,2094,660,626
16432,3057,961,740
16433,875,326,230
16434,4393,803,1079
16435,7093,676,933
16436,3923,377,1266
16437,4658,565,1053
16438,8235,799,1401
16439,2347,489,931
16440,4512,693,2162
16441,2933,754,1329
16442,4280,1125,1464
16443,3465,532,848
16444,1597,338,891
16445,3608,859,1296
16446,6682,1012,1817
16447,886,125,546
16448,2790,534,944
16449,1767,242,836
16450,3382,857,769
16451,5575,1555,2074
16452,3731,1421,1325
16453,3388,1005,929
16454,3021,804,557
16455,5638,1509,701
16456,4490,1350,449
16457,3485,935,845
16458,315,41,172
16459,0,0,0
16460,498,176,133
16461,3166,1435,1005
16462,1992,1128,324
16463,2179,958,1360
16464,3535,1704,1629
16465,1160,413,536
16466,3029,1377,709
16467,2771,1334,813
16468,4599,1240,2000
16469,2840,1793,483
16470,2030,812,589
16471,1011,733,526
16472,1255,447,478
16473,181,46,63
16474,1900,627,791
16475,3241,666,1166
16476,2305,1057,1767
16477,4464,741,2202
16478,4993,903,1051
16479,4159,1291,1443
16480,0,0,0
16481,1052,407,273
16482,1085,391,429
16483,3112,1040,810
16484,2854,954,1072
16485,2224,521,607
16486,3417,930,1351
16487,2194,800,594
16488,4451,1079,1084
16489,1851,602,769
16490,1070,443,503
16491,2112,621,414
16492,1849,404,953
16493,3136,1027,450
16494,2252,414,934
16495,1480,247,508
16496,925,248,359
16497,1514,303,749
16498,2277,357,911
16499,2392,786,597
16500,1359,720,565
16501,3909,1744,1133
16502,1670,641,499
16503,1824,604,1160
16504,2199,739,722
16505,3316,1084,1822
16506,2617,784,406
16507,2345,581,471
16508,1870,430,325
16509,2192,740,342
16510,1745,623,723
16511,1634,340,847
16512,3495,754,745
16513,1929,617,452
16514,1808,597,272
16515,2994,835,1583
16516,4710,997,1785
16517,2298,1221,663
16518,3005,1135,868
16519,2808,499,1388
16520,1258,364,735
16521,6078,938,3275
16522,4680,823,1156
16523,1577,195,489
16524,1807,412,703
16525,2005,324,448
16526,6433,1090,1467
16527,1345,200,353
16528,4035,483,1694
16529,3291,791,1256
16530,3641,882,1423
16531,1858,475,573
16532,4182,1044,2269
16533,1019,312,757
16534,2168,1085,831
16535,1435,361,752
16536,690,255,459
16537,1425,232,395
16538,3364,791,1175
16539,968,387,295
16540,2018,607,651
16541,1326,273,449
16542,772,317,236
16543,2258,498,548
16544,1232,261,536
16545,1693,466,438
16546,1279,591,323
16547,1093,656,459
16548,1952,899,617
16549,984,535,238
16550,2234,1261,143
16551,3642,1344,1473
16552,746,443,318
16553,42,15,32
16554,1646,376,441
16555,1193,266,255
16556,1019,299,732
16557,2570,145,1061
16558,3983,876,1843
16559,2848,627,1239
16560,2785,724,406
16561,6252,561,1035
16562,7376,1555,1940
16563,5570,1256,967
16564,2481,242,387
16565,680,58,155
16566,1463,395,494
16567,638,207,288
16568,2649,645,1065
16569,1936,375,888
16570,1655,333,666
16571,1717,560,1152
16572,3471,594,1563
16573,1737,223,217
16574,1330,244,286
16575,1426,337,323
16576,2443,354,552
16577,3428,776,971
16578,3783,1901,684
16579,3991,588,862
16580,3450,530,382
16581,1819,454,372
16582,2851,480,1183
16583,3564,654,1769
16584,3296,1046,1271
16585,2564,816,572
16586,3245,758,840
16587,3661,1175,359
16588,961,395,127
16589,1545,247,401
16590,1958,242,898
16591,4001,783,1172
16592,1810,586,578
16593,3965,328,963
16594,1508,909,497
16595,3234,519,1372
16596,2771,496,1594
16597,4144,813,1725
16598,1424,287,707
16599,1370,174,168
16600,1682,456,309
16601,3854,1080,2405
16602,2273,370,838
16603,1953,363,350
16604,1105,299,621
16605,4252,947,656
16606,2023,397,596
16607,3132,625,690
16608,3263,389,876
16609,6285,774,620
16610,7049,1135,889
16611,2401,594,134
16612,2529,959,407
16613,3403,804,596
16614,3201,390,727
16615,4933,1054,1331
16616,2002,560,38
16617,1939,356,293
16618,3857,350,281
16619,3472,1185,1340
16620,2825,669,473
16621,0,0,0
16622,1209,321,405
16623,1472,478,533
16624,863,164,311
16625,3358,1168,808
16626,900,369,270
16627,643,344,258
16628,1434,153,326
16629,2805,231,231
16630,3800,65,286
16631,4587,321,958
16632,3129,464,1781
16633,1890,336,1152
16634,1791,226,840
16635,2756,801,1489
16636,1649,339,961
16637,3539,608,1905
16638,1692,317,945
16639,1413,199,618
16640,4625,1550,1563
16641,1203,475,513
16642,3304,587,1836
16643,3316,723,1424
16644,837,304,257
16645,3205,403,694
16646,2402,649,499
16647,3385,696,1135
16648,2503,672,1645
16649,3240,637,503
16650,3124,781,682
16651,3162,1727,383
16652,2448,689,255
16653,3728,1454,614
16654,2564,492,1114
16655,2131,924,794
16656,3201,582,291
16657,2431,650,562
16658,3219,770,1196
16659,1116,79,449
16660,3630,1065,1228
16661,2398,649,786
16662,1621,667,509
16663,1657,450,307
16664,2311,502,369
16665,4358,755,316
16666,7950,1299,903
16667,5852,1408,1207
16668,5103,1288,872
16669,5041,1161,936
16670,3408,929,1570
16671,6347,1180,712
16672,3738,860,373
16673,4158,729,654
16674,5758,1318,1046
16675,2614,745,581
16676,2095,635,454
16677,3726,771,2106
16678,0,0,0
16679,337,193,116
16680,796,161,220
16681,914,409,352
16682,1466,363,400
16683,2681,1022,1111
16684,1332,479,509
16685,1823,549,724
16686,1208,703,721
16687,1429,438,277
16688,750,144,570
16689,2371,433,758
16690,851,468,680
16691,1240,514,301
16692,1555,376,909
16693,3954,1306,1727
16694,842,243,226
16695,2613,677,759
16696,2792,544,1067
16697,371,137,308
16698,1844,312,338
16699,1866,614,710
16700,3079,635,1793
16701,2924,761,863
16702,0,0,0
16703,3817,670,2132
16704,1562,316,2473
16705,5034,662,3661
16706,4964,811,1739
16707,1808,407,1325
16708,3269,1077,1944
16709,1276,463,912
16710,3425,627,1301
16711,5135,865,3503
16712,4701,1057,1301
16713,5443,1719,1055
16714,1166,462,192
16715,3862,1357,1072
16716,3164,970,950
16717,2564,724,677
16718,3200,1084,812
16719,4664,942,1165
16720,1122,479,544
16721,4390,741,1190
16722,2908,959,828
16723,3780,672,1388
16724,2989,881,315
16725,2606,650,655
16726,3468,799,619
16727,2361,383,491
16728,3379,514,1050
16729,3301,535,1291
16730,3009,440,676
16731,3420,428,1878
16732,5254,530,2053
16733,3988,780,1507
16734,2453,410,1736
16735,2298,474,1531
16736,2610,532,1712
16737,6543,493,415
16738,2791,372,463
16739,3443,1302,700
16740,3588,594,944
16741,2558,578,351
16742,3819,1112,2965
16743,8117,1283,1865
16744,7174,1033,2045
16745,4787,827,1069
16746,1322,374,1535
16747,0,0,0
16748,1406,654,386
16749,2466,778,644
16750,1951,837,264
16751,1831,646,488
16752,1698,686,571
16753,3567,863,1293
16754,1926,660,333
16755,874,536,300
16756,1992,573,444
16757,2713,1096,1184
16758,1070,460,277
16759,1545,693,514
16760,1152,337,289
16761,1346,530,940
16762,2996,978,751
16763,2885,947,1430
16764,1212,367,375
16765,7414,853,2229
16766,7341,1265,1821
16767,4853,562,1217
16768,2795,653,1450
16769,4820,605,953
16770,12009,2191,3228
16771,6391,1123,711
16772,16997,2405,1214
16773,18324,2094,407
16774,7014,1748,881
16775,3617,351,72
16776,3929,508,193
16777,3384,887,247
16778,3494,451,409
16779,5084,1450,666
16780,3619,603,286
16781,3809,862,894
16782,6761,1350,1737
16783,2730,579,907
16784,2951,666,433
16785,3339,805,1542
16786,1620,146,93
16787,5098,1047,1693
16788,3990,697,1424
16789,27478,1793,2369
16790,7394,443,389
16791,9353,1208,1799
16792,4992,959,2687
16793,10948,1444,2731
16794,6912,1079,2015
16795,5582,809,2496
16796,2277,412,1604
16797,5695,1223,3028
16798,4373,743,1589
16799,5306,1062,2400
16800,2732,444,1270
16801,2776,614,1242
16802,6012,781,3434
16803,3328,423,1998
16804,3012,405,2020
16805,5918,991,1278
16806,4935,657,1082
16807,2380,451,1651
16808,2890,818,2323
16809,2038,552,1050
16810,5997,1068,1343
16811,2973,248,1498
16812,5138,545,3879
16813,6072,1006,3165
16814,6924,1133,2914
16815,3474,646,1339
16816,4236,903,890
16817,7899,1810,1046
16818,8417,2807,1037
16819,5388,1671,835
16820,5130,1191,1242
16821,5133,987,595
16822,3881,951,1275
16823,2273,538,565
16824,1606,354,446
16825,4295,409,1596
16826,5202,801,1169
16827,3871,754,1465
16828,2811,1073,652
16829,3274,1225,1239
16830,1485,546,318
16831,611,210,351
16832,1571,421,342
16833,3044,959,937
16834,3669,934,2184
16835,4407,811,1960
16836,5151,1268,1749
16837,1483,438,366
16838,3766,722,515
16839,3155,1892,1676
16840,2494,602,1450
16841,2091,403,1125
16842,1538,433,537
16843,3250,434,1450
16844,3344,899,991
16845,2472,423,1011
16846,3378,850,1358
16847,4421,1076,1891
16848,2739,878,632
16849,2751,919,624
16850,2234,553,547
16851,3612,988,996
16852,755,223,478
16853,4894,622,2529
16854,2165,555,772
16855,1526,633,571
16856,2519,1242,1048
16857,995,692,681
16858,2108,1265,700
16859,1314,390,381
16860,2742,792,653
16861,1114,299,494
16862,2241,703,1105
16863,1608,569,465
16864,657,253,479
16865,4229,586,2256
16866,2779,766,1632
16867,2040,377,1009
16868,2121,525,1572
16869,1977,380,1225
16870,1109,164,630
16871,1903,518,1176
16872,2982,457,1270
16873,3176,551,1107
16874,2956,493,751
16875,2676,621,830
16876,1818,545,1330
16877,3592,890,2090
16878,1082,160,659
16879,3504,939,1356
16880,1748,174,765
16881,5034,837,2282
16882,2106,520,1133
16883,2810,570,957
16884,2578,423,1225
16885,2221,547,1198
16886,2596,455,959
16887,2046,593,510
16888,4014,1031,1083
16889,2389,557,1134
16890,2970,909,700
16891,4123,585,1038
16892,3835,933,1176
16893,3735,674,510
16894,1458,461,308
16895,1257,240,569
16896,2042,582,691
16897,3200,572,1401
16898,3413,1026,1082
16899,3312,1089,1143
16900,1070,814,274
16901,607,175,33
16902,3004,579,1446
16903,3145,690,1178
16904,3881,1037,1059
16905,3499,745,856
16906,4107,725,824
16907,3607,743,1396
16908,2904,797,930
16909,1112,211,300
16910,3961,886,1004
16911,3579,468,860
16912,2877,740,980
16913,2730,862,707
16914,3856,1144,861
16915,1446,190,702
16916,4614,651,988
16917,4785,880,878
16918,2899,484,610
16919,2574,450,439
16920,2272,611,643
16921,2398,399,88
16922,2093,402,411
16923,1608,292,223
16924,3048,672,423
16925,2600,546,258
16926,2761,411,380
16927,2723,540,620
16928,4001,586,215
16929,2440,166,383
16930,1632,237,136
16931,3617,612,749
16932,2937,558,83
16933,3960,608,236
16934,4308,1110,1251
16935,3852,1015,1434
16936,4828,779,685
16937,4307,715,1296
16938,2000,235,909
16939,1727,377,626
16940,2286,632,399
16941,6668,1911,406
16942,1490,343,569
16943,897,606,387
16944,21,0,0
16945,0,0,0
16946,1133,198,199
16947,2448,302,1199
16948,3316,634,1054
16949,1137,325,209
16950,2176,647,539
16951,1318,427,468
16952,1846,570,763
16953,3045,896,970
16954,927,297,537
16955,1917,728,959
16956,1431,367,332
16957,1178,366,336
16958,3377,683,739
16959,4432,1202,590
16960,2786,575,427
16961,1460,309,417
16962,4223,1412,1404
16963,1875,1073,913
16964,1358,535,530
16965,1610,569,418
16966,4049,1173,1405
16967,2277,775,937
16968,2892,336,453
16969,5165,1064,778
16970,3067,623,1088
16971,1405,612,691
16972,1114,406,422
16973,2220,760,724
16974,3990,1150,671
16975,834,253,348
16976,1816,556,881
16977,2089,376,1054
16978,1600,394,812
16979,1477,315,739
16980,2669,809,518
16981,1803,498,618
16982,3268,642,1221
16983,4326,1253,1016
16984,1547,514,552
16985,1575,372,420
16986,3290,536,1416
16987,2737,553,857
16988,4180,1076,774
16989,3694,868,1146
16990,4312,797,1379
16991,4053,953,1109
16992,7337,1395,1203
16993,2893,491,689
16994,2628,201,961
16995,2361,390,662
16996,2322,622,1383
16997,4719,1347,1046
16998,3199,843,610
16999,4747,1214,942
17000,5961,1494,2744
17001,4742,904,791
17002,6433,897,576
17003,5804,1212,832
17004,5097,1169,408
17005,2977,499,1030
17006,3668,528,1310
17007,1643,320,423
17008,1799,474,1002
17009,3222,535,453
17010,2452,248,890
17011,2563,1159,892
17012,3623,952,1812
17013,1528,343,903
17014,2889,770,716
17015,1470,628,282
17016,2043,833,554
17017,1829,890,819
17018,2685,828,1056
17019,3484,520,1061
17020,2749,735,1090
17021,1437,436,215
17022,1273,383,221
17023,831,67,392
17024,2176,481,728
17025,1451,258,699
17026,2401,600,575
17027,1115,402,348
17028,2366,501,732
17029,3122,677,766
17030,2768,461,705
17031,2569,534,772
17032,1734,379,1230
17033,904,309,621
17034,2259,365,1594
17035,1856,271,1443
17036,2500,295,1493
17037,976,271,400
17038,906,401,210
17039,3906,787,370
17040,2134,439,660
17041,2317,372,766
17042,1941,313,820
17043,4222,902,656
17044,1469,177,391
17045,3697,411,1844
17046,2853,889,1374
17047,1299,234,942
17048,3310,521,2033
17049,4130,616,2919
17050,2200,596,606
17051,1663,341,503
17052,3243,469,1755
17053,1392,239,767
17054,0,0,0
17055,1585,335,647
17056,2235,607,2049
17057,3657,1371,1209
17058,2430,992,1246
17059,1449,421,195
17060,1506,417,265
17061,1203,364,283
17062,1274,347,121
17063,2083,504,1167
17064,2517,428,1105
17065,4408,936,1608
17066,1985,365,676
17067,1846,323,127
17068,2626,874,553
17069,1100,293,483
17070,3340,1421,702
17071,3297,1311,692
17072,3603,741,267
17073,3593,1118,413
17074,1377,397,142
17075,3215,1075,416
17076,1505,312,195
17077,3728,848,369
17078,5953,660,766
17079,2802,470,412
17080,2338,641,517
17081,3856,581,1441
17082,6139,722,550
17083,4943,699,1246
17084,3844,793,817
17085,3852,449,370
17086,3913,464,750
17087,4186,559,1336
17088,1945,390,1137
17089,1646,836,796
17090,1555,568,423
17091,2555,1122,835
17092,1454,649,563
17093,1662,416,611
17094,1021,173,512
17095,1607,366,611
17096,1189,263,658
17097,2792,542,567
17098,785,153,218
17099,2019,645,792
17100,2154,801,683
17101,606,191,127
17102,1206,492,223
17103,835,251,376
17104,2585,910,815
17105,1799,838,263
17106,3072,884,1783
17107,5307,682,496
17108,5458,957,653
17109,3624,525,737
17110,3761,478,805
17111,5054,1204,844
17112,6364,1400,1869
17113,8570,1114,1092
17114,4304,492,1857
17115,4760,1356,687
17116,8505,1166,1276
17117,5825,882,403
17118,694,346,216
17119,1279,425,468
17120,1457,421,484
17121,2573,839,1020
17122,3193,882,958
17123,2354,478,799
17124,4797,851,1298
17125,3305,686,1401
17126,3337,612,1201
17127,1726,266,827
17128,1517,313,350
17129,2215,310,622
17130,2252,647,417
17131,2122,517,665
17132,1847,226,656
17133,2117,697,491
17134,1427,348,605
17135,979,752,529
17136,1859,786,754
17137,2107,1305,1382
17138,1597,692,500
17139,1440,795,589
17140,1196,762,992
17141,4500,1060,1339
17142,6524,1332,2890
17143,2652,1273,801
17144,2548,1169,589
17145,2228,643,901
17146,2782,786,1343
17147,2920,548,754
17148,2597,733,1257
17149,1426,190,490
17150,4649,684,644
17151,2909,429,524
17152,1928,408,167
17153,1899,456,454
17154,2352,623,378
17155,2867,618,931
17156,2998,808,952
17157,4398,606,1589
17158,1642,257,631
17159,1743,568,1025
17160,2839,570,1493
17161,1524,358,469
17162,1767,749,480
17163,1953,497,817
17164,1829,522,1100
17165,898,205,131
