HouseHoldId,Tot_Housing_Units_ACS_10_14,Single_Unit_ACS_10_14,MLT_U2_9_STRC_ACS_10_14,MLT_U10p_ACS_10_14,Mobile_Homes_ACS_10_14
16438,3557,3320,98,11,116
16439,1479,941,198,172,168
16440,2423,2215,118,13,63
16441,2213,1196,625,335,57
16442,2645,1642,73,0,930
16443,1710,1268,0,0,428
16444,1091,511,0,0,580
16445,2017,1136,3,15,850
16446,3406,2726,36,0,644
16447,581,464,20,72,25
16448,1861,1395,98,277,91
16449,1188,687,8,48,445
16450,1934,1385,41,49,457
16451,3806,2154,434,65,1145
16452,2939,2292,46,27,562
16453,2309,1250,467,239,318
16454,1891,1591,150,18,132
16455,2587,2221,29,175,142
16456,2571,2443,75,0,38
16457,2222,1500,265,457,0
16458,264,232,10,9,10
16459,0,0,0,0,0
16460,528,453,0,0,75
16461,2735,1815,201,108,611
16462,1651,1425,55,38,133
16463,2195,1499,11,0,676
16464,4091,2877,172,12,1020
16465,856,518,16,0,322
16466,2736,1477,324,365,570
16467,2399,1706,506,75,112
16468,2923,1783,741,307,92
16469,2504,2237,114,68,85
16470,1832,1246,8,42,536
16471,2300,1862,60,42,336
16472,1148,799,96,13,223
16473,181,140,8,9,24
16474,1834,1121,130,33,550
16475,2146,1696,5,0,410
16476,2383,1936,238,113,96
16477,2692,1680,561,313,138
16478,2953,1826,444,408,275
16479,2715,1955,597,9,52
16480,0,0,0,0,0
16481,1070,941,62,1,66
16482,984,839,109,0,36
16483,1921,1600,0,11,310
16484,2104,1849,0,0,232
16485,1545,1305,0,0,236
16486,2569,1994,103,12,444
16487,1722,1106,427,189,0
16488,2457,2241,84,20,112
16489,1936,1182,510,215,29
16490,1359,978,248,121,12
16491,1346,1107,142,24,73
16492,1745,1076,491,158,20
16493,2096,1668,191,217,20
16494,1731,1508,144,69,10
16495,1083,918,46,19,100
16496,694,614,15,8,57
16497,1010,887,11,0,112
16498,1644,1357,123,9,155
16499,1685,1319,189,63,114
16500,1561,1315,46,2,195
16501,2603,2003,48,7,545
16502,1379,1002,13,0,364
16503,1531,1042,285,25,179
16504,1716,1510,97,62,47
16505,2725,1933,313,17,462
16506,2208,1665,29,0,499
16507,1850,1424,68,67,283
16508,1557,1295,34,12,209
16509,1851,1663,12,0,176
16510,1688,1173,0,60,451
16511,1200,981,67,0,152
16512,2275,1737,21,14,465
16513,1558,1117,3,0,438
16514,1475,956,68,12,400
16515,2235,1586,241,29,379
16516,3348,2077,111,18,1142
16517,3184,2528,26,6,624
16518,2995,1964,122,2,787
16519,1717,933,74,0,710
16520,1184,589,185,229,181
16521,3797,2176,125,90,1392
16522,2726,1737,0,0,989
16523,995,765,9,0,195
16524,1623,1150,0,0,473
16525,1100,751,0,0,339
16526,3449,1867,99,290,1111
16527,809,527,13,11,242
16528,2181,1053,47,77,1004
16529,2603,1249,32,8,1291
16530,2598,2009,113,97,364
16531,1541,1125,10,0,406
16532,2833,2195,174,59,403
16533,964,643,22,2,293
16534,1863,1265,91,18,489
16535,877,559,136,28,154
16536,712,527,66,19,100
16537,867,745,78,6,38
16538,2180,1607,139,62,372
16539,1088,746,0,9,333
16540,2001,1362,20,1,609
16541,822,676,75,12,59
16542,648,588,1,6,53
16543,1883,1305,81,3,485
16544,744,588,46,8,102
16545,1539,1090,0,0,418
16546,1916,1430,22,0,464
16547,2022,1686,0,0,333
16548,1961,1521,152,99,189
16549,1744,1664,15,0,65
16550,3760,2762,730,268,0
16551,3615,2069,501,12,999
16552,1448,1048,48,7,332
16553,64,41,0,0,23
16554,1015,879,37,0,92
16555,653,471,38,15,129
16556,886,458,194,154,80
16557,1954,606,268,1080,0
16558,2909,1953,527,429,0
16559,2201,1288,172,741,0
16560,1541,1412,27,90,12
16561,3121,2253,317,551,0
16562,4444,2522,735,886,301
16563,765,111,92,562,0
16564,1828,68,253,1499,8
16565,285,82,138,58,7
16566,1395,549,473,373,0
16567,452,250,54,136,12
16568,1743,1278,251,209,5
16569,1283,1175,52,51,5
16570,1058,677,204,177,0
16571,1371,1008,157,187,19
16572,2363,1784,395,184,0
16573,1145,1037,43,55,10
16574,1155,1095,53,7,0
16575,1358,637,88,633,0
16576,1384,1285,28,61,10
16577,2694,1373,931,363,17
16578,2991,1864,463,648,16
16579,2616,1300,618,343,320
16580,1943,1344,301,274,24
16581,1716,90,613,998,15
16582,2080,973,322,716,69
16583,2293,2056,118,82,37
16584,2522,1559,490,430,43
16585,2021,1190,227,597,7
16586,2038,1715,153,159,11
16587,2476,2161,288,27,0
16588,652,515,96,41,0
16589,966,781,124,61,0
16590,1425,1094,291,19,21
16591,2587,1885,334,330,38
16592,1339,973,235,131,0
16593,2012,1585,257,50,120
16594,1278,952,106,220,0
16595,1955,1269,314,343,19
16596,1790,1359,187,244,0
16597,2294,1727,358,188,21
16598,940,842,45,17,36
16599,590,446,4,19,121
16600,976,791,73,85,27
16601,2789,1781,51,47,894
16602,1196,813,0,0,383
16603,977,769,30,0,178
16604,874,442,48,27,357
16605,2383,2355,13,15,0
16606,917,752,15,15,135
16607,2231,1166,310,435,320
16608,1828,1123,94,141,470
16609,2942,2692,17,218,15
16610,3277,2593,12,0,672
16611,1589,1152,166,271,0
16612,1764,1542,182,40,0
16613,1872,1630,75,167,0
16614,1849,1438,220,67,84
16615,2967,1872,0,30,1065
16616,1151,1116,0,35,0
16617,968,957,0,0,11
16618,1551,1157,184,21,189
16619,2651,2116,178,165,170
16620,1731,1428,39,14,250
16621,0,0,0,0,0
16622,823,689,3,16,115
16623,1255,1011,106,13,125
16624,594,443,45,18,88
16625,2509,2148,290,9,62
16626,864,672,3,0,189
16627,917,776,0,0,141
16628,1084,146,170,762,6
16629,1617,233,244,1140,0
16630,12,0,12,0,0
16631,2854,542,997,1260,55
16632,1725,1575,124,11,15
16633,1315,737,430,148,0
16634,1104,989,81,25,9
16635,1823,1724,51,0,48
16636,1028,844,127,52,5
16637,2011,1763,219,29,0
16638,1164,737,378,49,0
16639,759,680,56,8,15
16640,3290,1914,833,400,143
16641,1274,1038,99,126,11
16642,2369,1383,301,629,56
16643,2197,1418,245,56,478
16644,641,627,10,0,4
16645,1872,608,713,522,29
16646,1411,1213,128,63,7
16647,2019,1018,620,230,151
16648,2704,573,1131,1000,0
16649,2144,1791,174,161,18
16650,2177,1542,354,281,0
16651,2363,1933,196,234,0
16652,1371,1371,0,0,0
16653,2612,2333,97,182,0
16654,1635,1385,144,73,33
16655,2132,1197,404,525,6
16656,1525,1296,17,10,202
16657,1894,684,316,876,18
16658,1835,1356,132,222,125
16659,782,451,316,15,0
16660,2643,2010,60,0,573
16661,1643,1194,29,0,420
16662,1346,1091,81,4,167
16663,1142,864,12,4,257
16664,1291,1139,41,10,101
16665,1931,1881,50,0,0
16666,3766,3535,70,127,34
16667,4086,1997,1595,468,26
16668,2699,2249,325,61,64
16669,2406,1981,86,20,319
16670,2413,1567,41,15,787
16671,3242,2590,438,50,149
16672,1970,1826,6,12,126
16673,2005,1662,0,0,332
16674,2825,2364,271,68,102
16675,1871,1610,143,45,73
16676,1538,1169,13,0,353
16677,2678,2142,168,362,6
16678,0,0,0,0,0
16679,426,322,6,0,94
16680,639,418,0,0,221
16681,1025,672,0,0,353
16682,1332,789,0,0,543
16683,2147,1639,145,90,256
16684,1429,756,7,0,666
16685,1630,1046,22,0,544
16686,1984,1196,32,0,746
16687,1179,926,181,11,61
16688,575,488,0,0,87
16689,1262,955,65,0,234
16690,1083,912,27,41,103
16691,1604,1504,0,0,100
16692,1075,733,117,23,202
16693,3103,2362,304,48,380
16694,623,479,0,0,136
16695,1714,1278,246,56,119
16696,2283,714,990,529,50
16697,350,257,35,0,58
16698,1223,1042,88,20,73
16699,4010,3272,40,0,667
16700,2430,1765,120,14,531
16701,2087,1401,0,0,686
16702,0,0,0,0,0
16703,2200,1593,69,0,538
16704,1233,951,104,0,178
16705,2570,2055,314,0,201
16706,2502,1931,351,211,9
16707,1482,1042,339,69,32
16708,2136,1292,689,78,77
16709,942,773,119,50,0
16710,1707,1343,276,36,52
16711,3033,2384,212,51,386
16712,2432,1118,20,0,1294
16713,3221,2295,144,0,782
16714,899,620,12,0,212
16715,2905,1723,119,0,1038
16716,2097,1145,25,0,927
16717,1706,1033,18,0,655
16718,2085,1358,337,20,363
16719,2674,2107,127,26,414
16720,1628,1394,47,3,184
16721,1964,1594,211,159,0
16722,2048,1432,377,224,15
16723,2251,1489,557,205,0
16724,1636,1592,44,0,0
16725,1841,1072,328,441,0
16726,2181,1483,318,380,0
16727,1348,923,239,186,0
16728,2060,1303,427,330,0
16729,2148,1500,253,395,0
16730,1941,1420,317,204,0
16731,1911,1821,90,0,0
16732,2117,1962,85,20,50
16733,2014,1994,0,0,20
16734,1449,858,100,135,356
16735,1540,1323,127,12,78
16736,1483,1106,275,27,75
16737,3490,1862,769,859,0
16738,1172,545,361,234,32
16739,2477,1281,536,660,0
16740,2386,971,522,893,0
16741,1607,949,411,247,0
16742,2673,1443,33,0,1143
16743,4194,3366,0,214,599
16744,3791,2395,0,0,1396
16745,2865,1231,140,383,1020
16746,1146,940,160,6,40
16747,0,0,0,0,0
16748,1203,928,16,23,236
16749,1664,1222,19,0,423
16750,1498,1129,213,64,92
16751,1601,1174,114,70,202
16752,1383,1108,0,0,275
16753,2571,1804,368,129,270
16754,1390,1099,23,0,268
16755,1252,981,0,0,271
16756,1647,1328,77,10,232
16757,2528,2104,160,105,147
16758,1528,1013,8,9,496
16759,1468,1105,32,4,317
16760,974,747,20,3,202
16761,1438,1073,263,93,9
16762,2695,1997,0,0,683
16763,2508,1942,259,202,105
16764,1061,762,0,0,292
16765,3508,2399,0,0,1016
16766,3641,2683,59,144,755
16767,2452,1720,24,0,708
16768,1808,934,6,0,856
16769,1969,1783,14,0,172
16770,5165,3781,66,0,1318
16771,2928,2800,0,37,91
16772,8080,6771,369,850,90
16773,6908,5940,165,605,198
16774,4971,2673,771,1527,0
16775,1638,1325,40,273,0
16776,1483,1474,0,0,0
16777,1577,1577,0,0,0
16778,1667,1657,0,0,10
16779,3043,2229,214,575,25
16780,1685,1685,0,0,0
16781,2711,1547,302,862,0
16782,4192,2211,520,1461,0
16783,1953,992,361,552,48
16784,1924,1376,67,481,0
16785,2230,1251,337,624,0
16786,1231,354,27,850,0
16787,3206,1977,337,859,33
16788,2207,1804,45,107,251
16789,9913,9699,18,15,181
16790,2666,2651,0,0,15
16791,4197,3378,21,198,561
16792,3290,1666,0,0,1624
16793,6202,3744,386,1119,953
16794,4456,2134,482,1480,360
16795,3143,1443,330,36,1286
16796,1399,767,0,0,632
16797,3760,1726,182,404,1430
16798,2698,1635,91,0,972
16799,3063,2022,12,20,1004
16800,1457,758,4,0,642
16801,1578,1035,0,0,534
16802,3361,1520,0,0,1786
16803,2012,1311,100,188,405
16804,1610,952,191,35,432
16805,2741,2673,0,0,68
16806,2857,1566,315,849,127
16807,1665,347,660,490,136
16808,2645,1493,474,650,13
16809,1997,570,269,1119,39
16810,3675,2303,181,1166,25
16811,1620,764,390,316,150
16812,3100,1855,200,54,991
16813,3579,2256,10,2,1294
16814,4136,3092,72,11,961
16815,2071,1299,0,0,772
16816,3166,1892,214,109,943
16817,4887,4447,130,164,146
16818,6536,5225,585,699,27
16819,4143,3816,178,149,0
16820,3153,2518,18,76,534
16821,2588,2096,0,0,492
16822,2642,1528,24,38,1034
16823,1552,1075,0,19,458
16824,1052,849,22,0,181
16825,2388,1144,385,88,771
16826,2677,2270,121,34,252
16827,1819,1440,326,9,44
16828,2354,1868,135,44,261
16829,2619,2145,119,12,343
16830,1048,879,100,17,52
16831,739,665,12,3,59
16832,1220,856,54,6,300
16833,2547,1864,23,3,634
16834,3094,1989,13,41,1000
16835,2492,1645,6,19,822
16836,3532,2659,125,11,737
16837,1369,495,302,406,166
16838,2372,1469,181,688,34
16839,1524,226,563,684,51
16840,1834,1011,352,178,293
16841,1434,1021,106,22,285
16842,1253,1019,154,54,26
16843,2452,844,852,700,56
16844,2595,1593,19,4,976
16845,1463,793,4,0,658
16846,2264,2002,87,0,175
16847,3027,2208,396,152,268
16848,1944,1450,22,16,456
16849,1821,1256,493,60,12
16850,1789,1435,64,7,283
16851,2750,1827,196,155,564
16852,650,508,108,34,0
16853,2907,1771,267,176,693
16854,1749,1136,43,0,562
16855,1515,1071,0,0,444
16856,2730,1925,93,28,658
16857,1306,986,0,0,320
16858,1597,1129,33,0,426
16859,943,612,76,142,113
16860,1905,1689,55,112,40
16861,1067,819,180,0,64
16862,1899,1494,213,88,104
16863,1308,1146,11,14,135
16864,732,493,203,34,2
16865,2518,2293,123,76,13
16866,2010,934,398,263,378
16867,1191,569,139,189,259
16868,1783,1427,273,83,0
16869,1352,958,345,49,0
16870,712,473,239,0,0
16871,2152,897,753,480,22
16872,1645,1424,172,41,8
16873,2457,1890,523,44,0
16874,1860,823,976,61,0
16875,1760,1652,79,29,0
16876,1375,1367,8,0,0
16877,2284,1912,255,0,117
16878,658,541,5,12,100
16879,2206,2149,33,24,0
16880,831,705,69,57,0
16881,2771,2127,311,77,256
16882,1211,1133,61,17,0
16883,1598,1419,179,0,0
16884,1646,1356,290,0,0
16885,1508,1329,170,9,0
16886,1817,684,964,169,0
16887,1644,1400,129,115,0
16888,2267,1661,376,115,0
16889,1530,1520,10,0,0
16890,1713,1123,550,40,0
16891,2448,1201,798,449,0
16892,2500,2225,76,150,49
16893,1993,1359,496,138,0
16894,1385,551,428,401,5
16895,769,750,0,0,19
16896,1298,1006,179,95,18
16897,1882,1704,100,78,0
16898,2903,977,857,971,86
16899,2439,1798,521,98,22
16900,0,0,0,0,0
16901,357,206,151,0,0
16902,2355,691,1025,187,452
16903,1907,1201,383,204,101
16904,2316,1985,164,61,51
16905,1864,1364,173,52,244
16906,2025,1854,153,18,0
16907,2540,1063,801,658,18
16908,1904,1298,279,327,0
16909,601,586,11,0,4
16910,2747,893,850,1004,0
16911,1968,548,814,590,16
16912,2162,487,1047,609,19
16913,1701,1023,502,176,0
16914,2446,1807,222,366,51
16915,853,678,80,4,91
16916,2397,1609,724,48,16
16917,2445,1931,163,351,0
16918,1392,1250,17,52,73
16919,1275,1032,155,67,21
16920,4165,2408,717,837,158
16921,1033,988,45,0,0
16922,1030,725,150,79,76
16923,873,745,128,0,0
16924,2025,1201,475,349,0
16925,1350,1306,12,0,32
16926,1525,1155,221,149,0
16927,1956,601,631,724,0
16928,1820,1326,151,343,0
16929,1160,398,270,486,6
16930,662,656,0,6,0
16931,1780,1478,196,106,0
16932,1238,1231,0,7,0
16933,1663,1634,0,0,29
16934,2240,2148,92,0,0
16935,2355,1798,360,25,172
16936,2539,2053,255,44,187
16937,2500,1865,0,0,635
16938,1155,908,7,0,237
16939,947,763,0,0,184
16940,1450,1236,78,49,87
16941,6636,3747,1192,1605,45
16942,1299,301,402,395,201
16943,1523,349,333,841,0
16944,6,6,0,0,0
16945,0,0,0,0,0
16946,660,532,0,17,111
16947,1501,899,94,42,466
16948,1898,1608,45,99,146
16949,853,687,30,14,122
16950,2107,1707,251,21,128
16951,1128,802,68,152,84
16952,1699,1374,21,0,304
16953,2199,1502,261,188,248
16954,912,582,109,116,105
16955,1878,1482,307,67,22
16956,921,798,0,0,123
16957,780,579,0,0,201
16958,1950,1464,0,43,416
16959,2588,1897,187,430,74
16960,1522,1116,54,0,352
16961,913,428,41,0,439
16962,2993,2056,58,191,688
16963,1560,1101,0,0,419
16964,1021,770,0,0,251
16965,1155,1050,0,0,105
16966,2837,1886,107,89,755
16967,1669,1014,168,72,415
16968,1351,1015,17,0,319
16969,2578,2072,144,0,362
16970,1989,1535,142,48,264
16971,2933,1825,161,56,884
16972,1832,1430,220,8,174
16973,2103,1418,3,0,682
16974,2536,1744,55,0,737
16975,997,647,166,184,0
16976,1434,962,271,92,109
16977,1220,1113,0,0,107
16978,1274,915,220,74,65
16979,941,655,105,0,181
16980,2103,1145,0,0,949
16981,1441,958,28,0,455
16982,2070,1390,0,0,680
16983,2828,2162,279,116,271
16984,1520,1077,0,0,426
16985,975,709,0,0,266
16986,1717,1055,276,146,167
16987,1760,1515,199,9,37
16988,3114,1965,589,549,11
16989,2359,2127,76,130,26
16990,2599,1831,219,47,502
16991,2588,1582,123,7,876
16992,4206,3651,32,33,460
16993,1632,1146,134,14,338
16994,1255,143,12,0,1092
16995,1261,667,0,0,582
16996,1507,917,25,35,530
16997,3040,2333,44,8,640
16998,1959,1518,62,0,379
16999,2909,2253,11,19,626
17000,4575,2835,85,0,1574
17001,2408,2108,30,0,270
17002,2645,2501,0,0,144
17003,3043,2330,12,115,586
17004,2596,2491,0,0,95
17005,1645,1320,68,40,217
17006,2151,1778,70,45,258
17007,1076,794,8,15,256
17008,1352,924,140,161,127
17009,1629,1299,211,96,23
17010,1520,866,34,0,620
17011,2455,1774,39,0,475
17012,3359,2363,0,68,908
17013,1347,810,0,0,505
17014,2271,1666,49,0,556
17015,1790,1447,19,0,314
17016,2801,2039,9,0,717
17017,2334,1416,0,0,918
17018,2129,1582,58,0,489
17019,2306,1589,193,36,482
17020,2537,1797,150,196,394
17021,1043,484,187,356,7
17022,804,804,0,0,0
17023,813,20,437,356,0
17024,1630,1465,45,120,0
17025,837,342,87,72,336
17026,1209,1174,19,7,9
17027,891,668,41,132,50
17028,2058,1675,273,110,0
17029,1917,1087,377,423,30
17030,2222,532,748,942,0
17031,1771,1528,129,114,0
17032,1448,1123,273,45,7
17033,858,432,175,187,64
17034,1313,1022,181,29,81
17035,1124,986,89,37,12
17036,1812,1167,277,125,234
17037,809,644,115,26,24
17038,777,522,115,140,0
17039,2062,1777,32,226,27
17040,1366,809,0,0,514
17041,1359,1020,0,230,109
17042,954,604,4,7,339
17043,2271,1573,3,0,672
17044,789,585,41,16,147
17045,2222,1650,115,52,405
17046,2556,1419,448,631,58
17047,1174,880,136,85,73
17048,1800,1414,78,28,280
17049,2505,2049,195,138,123
17050,1438,955,13,48,422
17051,1166,983,63,9,100
17052,2047,1622,308,52,65
17053,1107,752,184,124,47
17054,0,0,0,0,0
17055,1605,1245,168,21,171
17056,2228,1325,255,11,637
17057,3130,2422,101,56,551
17058,2139,1633,69,3,434
17059,949,754,46,149,0
17060,1102,693,47,355,7
17061,1000,603,266,131,0
17062,837,801,24,5,7
17063,1727,1595,103,13,16
17064,1404,1355,27,0,22
17065,2562,2562,0,0,0
17066,1187,1145,8,0,34
17067,990,901,56,33,0
17068,1966,1570,81,315,0
17069,1532,26,493,1013,0
17070,2303,1727,243,320,13
17071,2398,1610,179,577,32
17072,1952,1795,0,8,149
17073,2519,1816,227,476,0
17074,788,737,7,19,25
17075,2250,1683,294,265,8
17076,926,747,0,179,0
17077,2076,1801,50,225,0
17078,2868,1858,106,422,468
17079,1756,1228,84,444,0
17080,1594,1072,2,18,502
17081,2266,974,83,0,1209
17082,2456,2327,0,0,129
17083,2995,2095,276,533,91
17084,2130,1098,455,559,18
17085,1963,1563,10,103,287
17086,1772,1705,18,0,49
17087,2259,1372,21,156,710
17088,1464,1154,78,0,232
17089,2664,1905,28,0,731
17090,1490,1079,11,5,395
17091,2680,2185,216,103,176
17092,1393,1146,75,12,160
17093,1270,939,100,22,209
17094,692,512,28,22,130
17095,1083,862,121,3,97
17096,749,611,105,0,33
17097,1389,1046,140,28,160
17098,719,442,45,2,230
17099,1722,1412,130,20,155
17100,2003,1637,15,0,351
17101,430,413,0,0,17
17102,1061,730,66,28,227
17103,828,549,61,28,190
17104,2638,1817,164,3,654
17105,1440,929,0,0,511
17106,2532,1700,135,86,611
17107,2189,2132,0,0,57
17108,2399,2269,0,20,110
17109,1719,1691,22,0,6
17110,1711,1697,0,6,8
17111,3301,1838,375,1088,0
17112,3042,2696,42,0,304
17113,3595,3297,91,0,196
17114,2094,1711,0,0,383
17115,2970,2396,471,103,0
17116,3647,3218,109,58,259
17117,2660,2657,0,0,3
17118,889,734,29,0,123
17119,1108,935,96,17,60
17120,1029,921,6,0,102
17121,2249,2064,40,35,110
17122,2827,2013,83,5,726
17123,1451,1037,7,0,407
17124,2652,2085,22,13,532
17125,2023,1469,75,15,464
17126,2023,1438,47,39,499
17127,1120,764,22,0,334
17128,964,816,0,0,148
17129,1271,1021,171,40,39
17130,1654,1279,215,141,19
17131,1342,1225,54,52,11
17132,1005,566,0,0,439
17133,1523,1071,51,12,382
17134,1397,999,0,7,378
17135,1846,1042,0,0,786
17136,1741,1073,69,17,550
17137,4415,2567,32,6,1810
17138,1690,1234,0,0,456
17139,1265,938,125,32,170
17140,2378,1575,0,0,787
17141,2674,1437,137,27,1044
17142,4054,3000,0,0,1054
17143,3132,2241,74,73,728
17144,3289,2568,115,36,570
17145,2131,1658,292,56,98
17146,2381,1289,368,97,531
17147,1745,1139,308,168,130
17148,1781,1484,162,10,125
17149,739,620,98,5,16
17150,2265,1496,627,133,9
17151,1307,885,333,89,0
17152,1007,809,43,155,0
17153,1068,998,70,0,0
17154,1357,1086,39,0,232
17155,1902,1490,241,56,115
17156,2013,1297,8,0,690
17157,2512,2054,225,131,102
17158,1011,907,31,0,73
17159,1716,1080,3,0,610
17160,1832,1391,236,15,190
17161,1032,845,65,0,122
17162,2140,1635,37,0,468
17163,1489,1038,112,6,333
17164,1805,1249,151,0,398
17165,625,490,0,0,135
17166,2594,2235,269,12,78
17167,2086,1743,80,83,180
17168,1750,1380,99,24,241
17169,2383,1456,179,4,734
17170,1983,1252,109,17,605
17171,1919,921,14,8,976
17172,2320,1676,306,33,305
17173,1232,864,0,0,368
17174,2054,1448,33,0,573
17175,1264,1055,43,1,165
17176,2082,1960,49,73,0
17177,1566,1261,137,161,7
17178,727,664,59,0,4
17179,1857,1441,179,62,175
17180,910,789,121,0,0
17181,932,415,357,154,6
17182,725,614,80,15,16
17183,1823,944,418,461,0
17184,2603,1991,452,160,0
17185,1386,996,258,132,0
17186,2109,1995,87,27,0
17187,1808,1483,186,139,0
17188,1041,957,46,22,16
17189,1585,1323,148,105,9
17190,962,749,52,161,0
17191,4333,3812,0,0,501
17192,2599,1923,139,22,515
17193,2100,1465,111,0,524
17194,2208,1565,30,9,568
17195,2154,1408,27,0,719
17196,2238,1260,298,464,216
17197,2378,1731,38,0,597
17198,2851,1293,175,32,1351
17199,2725,1611,0,0,1067
17200,3496,1923,250,698,609
17201,2228,1557,113,558,0
17202,3333,1195,1049,1089,0
17203,4202,2808,362,997,35
17204,2189,1979,54,0,156
17205,3065,2274,0,0,791
17206,3883,3500,117,28,238
17207,2171,456,801,914,0
17208,1243,776,205,254,8
17209,1392,1325,55,12,0
17210,3222,1837,383,270,653
17211,2354,1677,470,194,13
17212,2804,2348,78,0,378
17213,1759,1206,55,24,474
17214,2432,1884,6,0,542
17215,2331,1974,23,0,334
