HouseHoldId,Single_Unit_ACS_10_14,MLT_U2_9_STRC_ACS_10_14,MLT_U10p_ACS_10_14,Mobile_Homes_ACS_10_14
5043,1719,583,561,0
5044,1181,436,558,0
5045,865,544,869,0
5046,338,459,626,0
5047,385,1112,542,6
5048,135,290,614,0
5049,381,1096,1209,0
5050,1056,707,600,0
5051,983,93,357,0
5052,1449,235,283,0
5053,1258,51,11,0
5054,1865,42,0,9
5055,2171,65,84,0
5056,1462,38,20,0
5057,1004,45,114,0
5058,1976,217,359,0
5059,339,570,313,0
5060,1551,181,467,17
5061,1213,487,526,0
5062,936,363,652,0
5063,931,103,69,0
5064,1227,383,504,89
5065,661,279,975,0
5066,1232,545,1128,21
5067,855,393,323,102
5068,1511,215,17,30
5069,1480,165,77,226
5070,1744,173,216,0
5071,1791,325,144,0
5072,1739,630,209,31
5073,1723,225,69,48
5074,1430,379,590,0
5075,1186,220,552,323
5076,941,157,56,120
5077,1381,812,671,0
5078,1342,213,144,8
5079,358,1181,486,0
5080,1056,527,969,0
5081,1112,267,71,0
5082,786,110,152,0
5083,1858,583,378,0
5084,994,345,743,138
5085,1314,101,413,0
5086,1072,13,15,24
5087,512,582,1178,36
5088,4,215,214,0
5089,1312,263,168,0
5090,66,16,0,0
5091,2608,149,412,0
5092,758,431,557,0
5093,2256,247,202,0
5094,2101,304,47,0
5095,1941,189,298,0
5096,1191,136,59,0
5097,1248,29,92,30
5098,1491,32,0,36
5099,1248,0,0,70
5100,1404,0,11,25
5101,1306,52,15,97
5102,1201,77,0,7
5103,1181,187,344,0
5104,2037,31,23,6
5105,1397,74,0,0
5106,2109,192,245,212
5107,1093,542,292,458
5108,1201,136,128,7
5109,1003,182,0,9
5110,1264,70,13,224
5111,921,0,0,12
5112,2623,25,0,33
5113,822,96,17,0
5114,413,924,830,0
5115,858,348,194,0
5116,589,151,51,0
5117,2001,110,139,0
5118,1253,56,20,0
5119,1070,502,287,0
5120,1988,241,347,0
5121,1090,0,0,12
5122,1436,9,146,0
5123,1589,708,424,0
5124,1382,808,383,13
5125,1051,764,334,17
5126,579,148,123,21
5127,1651,706,802,0
5128,1493,376,241,0
5129,1488,700,718,0
5130,1445,158,425,12
5131,1431,605,520,0
5132,1365,277,558,0
5133,1544,247,177,0
5134,1814,128,23,0
5135,1483,142,215,0
5136,1140,191,297,9
5137,1921,0,11,0
5138,1858,378,240,36
5139,791,358,339,0
5140,1608,215,99,0
5141,1423,261,353,0
5142,1837,199,112,13
5143,2090,115,0,158
5144,1010,210,256,0
5145,817,14,12,0
5146,1930,273,49,0
5147,1251,283,467,0
5148,1113,276,109,0
5149,1617,0,0,15
5150,1888,37,34,141
5151,1667,73,0,0
5152,682,4,0,260
5153,958,62,68,223
5154,1079,20,47,241
5155,947,614,344,475
5156,1065,0,0,443
5157,408,414,347,110
5158,1399,323,405,0
5159,866,997,366,0
5160,509,404,210,0
5161,528,266,174,5
5162,967,282,172,0
5163,501,760,560,0
5164,947,82,91,16
5165,1141,688,777,91
5166,664,195,603,0
5167,902,486,345,0
5168,988,0,0,3
5169,2622,39,34,0
5170,1620,68,52,117
5171,1588,62,139,0
5172,1910,224,68,79
5173,1520,234,87,8
5174,1187,208,374,201
5175,1305,354,215,0
5176,1577,142,119,708
5177,1023,0,8,0
5178,1772,127,169,0
5179,1576,322,335,38
5180,1102,324,76,19
5181,2186,60,0,0
5182,1256,199,255,0
5183,760,0,0,0
5184,22,717,790,0
5185,1085,424,95,9
5186,1948,283,197,17
5187,1459,11,13,6
5188,1551,7,55,0
5189,1294,0,0,0
5190,936,75,126,0
5191,2766,0,0,185
5192,1337,0,0,0
5193,1721,156,313,95
5194,1008,0,40,0
5195,1736,0,21,26
5196,1280,12,313,22
5197,1232,364,182,0
5198,1117,465,402,0
5199,1053,375,214,501
5200,610,96,187,0
5201,1132,131,140,0
5202,422,260,194,0
5203,1128,179,53,0
5204,1180,365,53,0
5205,1290,32,0,0
5206,618,208,291,163
5207,914,316,169,570
5208,381,269,507,0
5209,1203,232,280,29
5210,678,460,1196,0
5211,1286,0,0,0
5212,1067,97,135,12
5213,808,260,101,0
5214,1150,488,355,0
5215,1199,68,79,0
5216,1343,30,81,0
5217,1765,11,0,0
5218,48,627,122,0
5219,1320,372,633,0
5220,1031,205,185,0
5221,633,70,189,282
5222,1624,226,33,0
5223,2007,35,245,7
5224,763,0,9,162
5225,2354,200,43,0
5226,2009,0,0,0
5227,2100,0,0,0
5228,1420,57,312,21
5229,1275,11,23,0
5230,1728,40,10,0
5231,653,0,26,10
5232,1294,13,26,0
5233,1157,239,139,0
5234,1572,19,0,115
5235,3524,61,322,0
5236,1726,0,60,0
5237,885,0,4,5
5238,287,7,0,8
5239,1496,0,0,0
5240,1432,0,0,0
5241,568,72,88,0
5242,1135,0,0,8
5243,2065,5,0,0
5244,448,0,0,0
5245,667,6,16,57
5246,1820,0,0,291
5247,666,0,0,129
5248,3015,90,65,0
5249,540,0,0,0
5250,692,10,5,77
5251,2073,146,95,32
5252,644,151,108,288
5253,542,136,55,4
5254,1735,16,40,115
5255,1554,296,691,12
5256,1776,144,382,41
5257,1330,47,116,9
5258,1718,0,25,0
5259,924,87,148,0
5260,1581,154,89,0
5261,2094,0,152,0
5262,2548,75,207,15
5263,2011,11,30,0
5264,1204,181,8,0
5265,1358,147,73,0
5266,2129,261,501,0
5267,2018,486,210,0
5268,2612,137,113,23
5269,1895,0,97,0
5270,919,115,42,4
5271,935,344,240,29
5272,1419,237,175,15
5273,2328,0,0,0
5274,1595,12,0,0
5275,1222,19,215,75
5276,922,37,201,0
5277,477,96,7,404
5278,1324,109,0,144
5279,41,4,0,0
5280,1427,11,37,243
5281,1819,168,41,178
5282,996,56,31,0
5283,1601,216,119,0
5284,1539,40,0,19
5285,1474,209,7,48
5286,2051,363,89,11
5287,613,155,15,219
5288,1203,318,224,15
5289,1325,11,0,15
5290,929,7,0,114
5291,1127,346,279,0
5292,1635,210,76,0
5293,1706,40,219,10
5294,858,0,131,0
5295,1316,238,211,0
5296,2105,0,46,19
5297,868,15,3,0
5298,2574,187,318,474
5299,1935,12,237,0
5300,3052,301,137,0
5301,2125,20,136,57
5302,1362,40,0,12
5303,604,468,279,117
5304,1165,89,39,0
5305,1301,175,161,0
5306,1012,179,25,0
5307,1218,0,0,0
5308,850,1129,519,207
5309,1104,119,73,562
5310,1342,211,43,114
5311,1880,0,32,0
5312,1029,82,27,240
5313,863,123,689,29
5314,1523,228,167,0
5315,946,287,243,85
5316,1399,13,0,0
5317,1026,302,296,16
5318,1145,329,227,0
5319,988,174,87,0
5320,857,123,115,28
5321,1205,38,0,0
5322,1630,197,79,232
5323,1269,65,0,8
5324,1363,0,0,0
5325,1379,0,0,15
5326,1294,29,11,0
5327,1489,0,0,0
5328,1015,233,44,106
5329,1803,206,8,0
5330,1682,200,7,102
5331,1406,0,0,11
5332,231,408,1031,0
5333,699,1428,579,86
5334,587,731,743,0
5335,272,858,501,16
5336,962,269,268,0
5337,763,355,383,338
5338,607,630,351,60
5339,886,202,134,8
5340,818,386,385,0
5341,849,299,275,0
5342,559,355,365,0
5343,1266,83,70,43
5344,1237,294,219,0
5345,1481,108,44,9
5346,714,369,120,228
5347,1006,13,0,0
5348,706,404,170,49
5349,800,271,104,23
5350,1388,40,124,5
5351,914,22,6,0
5352,965,254,29,208
5353,457,404,477,0
5354,833,175,5,9
5355,576,263,37,18
5356,525,656,503,43
5357,1078,269,26,157
5358,977,501,256,0
5359,1490,40,38,267
5360,1110,336,79,0
5361,1019,665,182,56
5362,1433,68,39,0
5363,387,122,241,460
5364,1186,64,272,0
5365,1250,0,0,68
5366,989,237,0,26
5367,716,0,15,444
5368,706,221,52,234
5369,469,410,261,0
5370,669,309,45,0
5371,1513,0,47,0
5372,1937,185,592,0
5373,1663,182,104,0
5374,1704,242,429,0
5375,2637,0,0,0
5376,1302,0,0,0
5377,999,274,452,0
5378,1537,0,0,16
5379,1395,197,0,0
5380,1205,76,46,0
5381,1815,0,0,0
5382,1623,66,52,0
5383,937,212,597,0
5384,1664,0,0,0
5385,3357,0,0,0
5386,822,652,625,266
5387,1206,93,137,441
5388,1716,131,228,39
5389,1452,66,82,0
5390,1923,0,0,0
5391,1872,0,0,0
5392,2377,74,83,0
5393,2868,1081,1034,0
5394,2029,200,215,10
5395,1547,1679,1635,35
5396,2114,38,0,0
5397,1462,7,7,0
5398,912,167,271,0
5399,457,738,757,0
5400,1163,251,77,317
5401,744,827,169,226
5402,272,645,1258,41
5403,409,252,2784,0
5404,957,217,67,379
5405,1836,81,152,0
5406,208,171,207,10
5407,2353,0,47,0
5408,4801,158,0,0
5409,2609,0,0,140
5410,1005,0,0,22
5411,1181,0,0,11
5412,1690,76,129,81
5413,1353,275,359,0
5414,1166,32,80,63
5415,1588,71,53,0
5416,2489,0,0,107
5417,1721,168,113,0
5418,1472,40,0,0
5419,1442,146,354,0
5420,2067,0,0,0
5421,1612,0,0,0
5422,2947,17,0,0
5423,1333,56,0,127
5424,1829,32,10,22
5425,906,163,222,0
5426,572,105,358,0
5427,381,407,506,32
5428,790,171,212,0
5429,1123,205,480,34
5430,493,254,378,0
5431,723,230,226,0
5432,513,424,481,9
5433,1727,178,244,11
5434,894,103,471,8
5435,724,287,270,618
5436,1702,103,20,0
5437,1085,0,12,17
5438,386,322,359,274
5439,646,231,591,114
5440,1330,6,0,0
5441,673,725,305,0
5442,1037,100,128,0
5443,1154,0,32,0
5444,889,205,63,124
5445,586,279,365,0
5446,975,0,0,0
5447,1029,0,0,21
5448,1022,117,98,189
5449,1111,217,177,0
5450,740,260,99,256
5451,953,219,242,7
5452,589,20,121,348
5453,597,334,355,0
5454,1071,106,161,0
5455,1033,191,0,0
5456,1144,0,0,0
5457,933,53,32,374
5458,982,5,11,5
5459,1335,71,43,0
5460,866,125,0,566
5461,1273,63,10,0
5462,1157,53,10,64
5463,1059,35,13,98
5464,1267,270,95,124
5465,1325,115,42,0
5466,1081,18,0,37
5467,875,84,22,198
5468,700,0,0,487
5469,855,168,14,421
5470,436,98,15,969
5471,1016,0,0,0
5472,1903,363,236,0
5473,1248,119,321,10
5474,1065,300,254,8
5475,1343,119,8,0
5476,766,298,180,0
5477,1626,259,491,0
5478,1118,714,441,0
5479,1381,87,167,0
5480,1337,154,30,40
5481,748,129,0,0
5482,1283,258,206,189
5483,2273,307,260,37
5484,1081,27,330,0
5485,1399,80,242,14
5486,1360,269,301,0
5487,1368,787,527,0
5488,1278,496,185,0
5489,252,191,464,49
5490,437,443,441,0
5491,2521,146,176,0
5492,1035,4,107,0
5493,469,160,846,193
5494,370,263,826,0
5495,1103,60,470,0
5496,2048,256,185,0
5497,290,132,28,421
5498,806,267,284,0
5499,1115,311,423,60
5500,993,237,25,59
5501,1287,44,0,48
5502,742,263,127,139
5503,1111,109,23,8
5504,1637,462,146,36
5505,1460,33,29,0
5506,565,233,227,113
5507,1080,225,201,0
5508,167,375,295,406
5509,58,494,564,0
5510,636,865,1141,0
5511,1450,51,0,0
5512,1354,281,26,184
5513,2778,371,544,0
5514,443,814,652,217
5515,769,375,237,151
5516,860,826,609,26
5517,1650,334,322,142
5518,1204,85,70,378
5519,287,365,219,11
5520,464,204,450,128
5521,1519,87,148,0
5522,458,506,771,407
5523,1139,314,326,266
5524,929,332,205,173
5525,1103,12,29,160
5526,504,888,791,44
5527,2552,87,0,0
5528,1445,0,0,0
5529,2125,0,5,0
5530,1808,148,117,56
5531,1245,861,107,7
5532,292,719,557,38
5533,1563,369,752,0
5534,1510,464,726,0
5535,1256,20,0,0
5536,2464,195,158,268
5537,1765,0,29,523
5538,2005,65,45,17
5539,214,462,393,77
5540,3160,30,0,0
5541,1570,387,140,13
5542,962,34,65,297
5543,2595,14,0,279
5544,1847,103,143,1005
5545,1203,226,206,107
5546,3731,95,16,671
5547,1429,0,10,0
5548,817,104,8,765
5549,512,75,39,1278
5550,1969,212,24,168
5551,1091,125,9,123
5552,1842,0,0,1070
5553,1566,0,0,825
5554,1584,56,0,583
5555,4520,164,0,41
5556,2389,0,0,42
5557,2898,0,0,0
5558,785,838,402,262
5559,1388,19,17,473
5560,6303,0,0,126
5561,1625,12,0,478
5562,2594,99,0,39
5563,1124,0,0,58
5564,348,107,12,66
5565,863,535,168,60
5566,1799,772,325,115
5567,3097,91,108,127
5568,1894,15,19,338
5569,1867,139,0,149
5570,1548,821,11,0
5571,3171,170,101,0
5572,1323,307,0,657
5573,2370,45,0,51
5574,1323,31,0,27
5575,2856,229,37,29
5576,985,1294,31,489
5577,1342,40,63,0
5578,1138,263,90,93
5579,1489,1034,601,771
5580,1879,269,90,0
5581,1500,0,0,0
5582,1489,0,0,0
5583,1472,12,0,11
5584,1904,0,0,29
5585,880,315,330,310
5586,1403,279,131,52
5587,3050,12,31,75
5588,1081,0,33,117
5589,1658,153,172,0
5590,1025,371,189,0
5591,1454,55,0,61
5592,2471,0,20,65
5593,907,447,67,0
5594,1462,19,288,0
5595,1446,155,117,0
5596,4251,19,0,196
5597,2080,0,9,115
5598,1394,212,44,14
5599,1032,886,614,324
5600,2104,27,71,0
5601,1085,0,0,415
5602,1888,24,0,26
5603,1793,0,0,0
5604,1536,321,325,364
5605,2543,512,512,39
5606,729,83,19,1203
5607,884,1035,0,0
5608,2315,106,7,121
5609,1544,26,0,66
5610,2336,550,47,420
5611,2773,306,52,34
5612,2099,290,13,426
5613,2286,72,51,90
5614,2441,25,8,165
5615,1518,73,0,257
5616,2315,126,19,69
5617,1808,222,61,187
5618,1521,1149,243,43
5619,638,52,6,57
5620,2757,0,0,224
5621,1586,13,0,294
5622,1154,535,117,236
5623,2797,93,6,205
5624,2497,55,0,0
5625,1798,32,41,54
5626,4204,158,93,58
5627,3714,172,24,35
5628,2403,66,15,59
5629,1232,10,0,9
5630,2455,107,61,28
5631,2493,0,45,2
5632,1882,219,145,99
5633,2917,91,0,33
5634,1238,71,121,106
5635,2409,135,97,64
5636,2144,48,0,55
5637,4398,138,0,42
5638,4050,8,0,222
5639,2468,0,8,106
5640,1528,32,0,94
5641,3057,139,93,244
5642,430,44,6,263
5643,2230,51,99,348
5644,1187,31,19,272
5645,1669,196,139,147
5646,1341,299,70,409
5647,1521,471,96,135
5648,1601,83,0,219
5649,1799,0,0,426
5650,576,0,0,8
5651,0,0,0,0
5652,863,30,25,43
5653,1112,177,7,0
5654,1148,207,68,0
5655,1117,1521,22,18
5656,937,79,0,1167
5657,593,24,0,1022
5658,0,0,0,0
5659,0,0,0,0
5660,1216,40,90,9
5661,534,134,418,0
5662,1300,611,489,0
5663,531,971,1614,0
5664,229,570,1505,0
5665,859,504,337,0
5666,516,580,822,9
5667,707,609,1109,0
5668,796,550,1276,36
5669,503,1354,1234,53
5670,897,1117,658,0
5671,643,725,427,0
5672,668,1517,920,0
5673,718,1586,1211,0
5674,1020,483,137,7
5675,1144,655,192,0
5676,548,1098,780,0
5677,954,616,730,0
5678,661,1231,895,0
5679,1375,40,112,0
5680,1566,34,41,0
5681,974,38,176,0
5682,974,1361,263,12
5683,228,554,486,0
5684,458,627,693,0
5685,296,537,414,7
5686,589,1118,583,0
5687,698,616,359,9
5688,446,689,463,4
5689,1194,270,88,0
5690,1482,419,199,0
5691,1138,432,129,0
5692,520,508,247,0
5693,848,397,777,0
5694,1306,571,530,0
5695,1209,28,101,0
5696,313,898,418,0
5697,198,613,1279,0
5698,449,395,333,0
5699,623,213,394,0
5700,859,59,24,0
5701,699,593,311,204
5702,494,65,540,0
5703,1006,501,1172,0
5704,1235,114,135,0
5705,1424,251,761,0
5706,1201,80,144,0
5707,960,140,1160,7
5708,1025,136,616,0
5709,1148,95,43,0
5710,1581,33,0,0
5711,1092,196,110,23
5712,1027,46,0,34
5713,1634,42,25,0
5714,1099,0,0,0
5715,1577,10,57,7
5716,923,17,64,0
5717,767,32,10,13
5718,1064,257,318,169
5719,1051,6,0,209
5720,1310,0,0,0
5721,830,0,0,0
5722,1254,332,207,24
5723,1324,99,99,0
5724,1177,78,12,114
5725,1049,49,0,0
5726,1544,297,415,0
5727,1119,455,755,0
5728,786,344,690,0
5729,839,5,37,19
5730,1004,0,65,21
5731,1091,0,0,0
5732,1034,276,188,83
5733,698,204,60,0
5734,572,261,405,0
5735,225,416,229,209
5736,758,567,299,0
5737,1308,369,233,233
5738,965,109,84,0
5739,837,204,79,26
5740,757,293,103,0
5741,916,326,78,0
5742,575,183,31,0
5743,538,158,62,0
5744,895,182,39,0
5745,22,0,0,0
5746,737,241,77,0
5747,835,369,136,27
5748,866,364,88,0
5749,948,1098,826,0
5750,2185,270,43,0
5751,1261,444,143,0
5752,1343,468,48,5
5753,361,595,509,0
5754,222,492,424,0
5755,294,303,145,0
5756,782,417,54,0
5757,1009,328,78,25
5758,368,155,165,0
5759,194,84,3236,0
5760,65,169,3559,0
5761,71,104,2600,0
5762,300,151,5744,40
5763,0,0,0,0
5764,101,45,3021,24
5765,81,261,559,0
5766,141,195,1950,0
5767,287,422,1379,0
5768,481,394,1404,0
5769,571,452,226,0
5770,0,0,0,0
5771,11,0,0,0
5772,333,437,764,26
5773,353,102,45,8
5774,397,283,754,0
5775,469,775,1192,0
5776,1742,237,282,0
5777,1232,22,0,0
5778,1796,208,305,0
5779,1602,0,0,0
5780,1005,1134,855,0
5781,853,43,0,0
5782,1665,738,759,0
5783,898,1176,208,0
5784,940,549,337,0
5785,1494,1684,359,230
5786,583,533,1253,0
5787,597,730,930,0
5788,1141,748,811,0
5789,773,664,1169,0
5790,386,737,484,0
5791,422,772,522,0
5792,524,761,244,0
5793,427,729,542,16
5794,866,127,68,32
5795,746,691,414,0
5796,812,831,458,0
5797,1422,594,268,0
5798,1240,36,249,0
5799,743,354,1303,0
5800,1146,80,46,10
5801,1356,69,308,0
5802,75,663,105,0
5803,1174,0,27,0
5804,1338,33,206,9
5805,2449,43,0,0
5806,1178,0,0,7
5807,1178,342,509,0
5808,896,0,9,9
5809,2475,362,186,34
5810,1838,494,138,0
5811,1705,7,82,9
5812,1179,997,1192,0
5813,1348,434,296,0
5814,870,5,0,11
5815,3058,243,1612,0
5816,2969,186,255,0
5817,734,0,0,0
5818,1318,0,0,0
5819,205,328,349,0
5820,539,606,3562,13
5821,57,185,3746,0
5822,584,567,859,9
5823,1187,24,54,0
5824,907,453,361,0
5825,1341,289,7,0
5826,1774,198,50,0
5827,1292,485,25,27
5828,959,94,26,0
5829,1421,441,388,0
5830,1156,213,12,4
5831,763,268,101,0
5832,1533,32,0,18
5833,1402,548,245,0
5834,962,7,0,5
5835,739,611,37,0
5836,890,467,172,0
5837,1744,308,18,176
5838,40,434,1267,99
5839,1098,571,506,0
5840,365,473,681,0
5841,769,578,356,0
5842,28,261,1953,0
5843,767,771,1300,0
5844,870,42,0,0
5845,1703,69,0,0
5846,1775,290,85,0
5847,1899,245,233,26
5848,2238,165,559,0
5849,2149,76,70,44
5850,1543,296,331,0
5851,1178,133,262,8
5852,1810,292,864,0
5853,1544,432,814,12
5854,1378,334,1197,0
5855,382,254,546,342
5856,1619,24,11,0
5857,1024,70,18,0
5858,1079,558,223,201
5859,667,173,443,0
5860,816,565,415,0
5861,1290,335,438,0
5862,902,525,1113,0
5863,73,9,1416,0
5864,831,376,143,0
5865,1837,231,310,0
5866,318,1011,505,16
5867,1310,44,307,25
5868,1136,8,40,0
5869,627,108,67,110
5870,639,617,781,0
5871,1187,293,320,19
5872,1370,179,535,0
5873,898,227,766,0
5874,344,849,3699,0
5875,890,165,1155,0
5876,1406,301,815,0
5877,500,62,8,0
5878,1082,258,212,10
5879,1806,95,100,0
5880,1883,611,268,0
5881,1451,168,22,6
5882,1065,225,217,0
5883,380,250,1444,50
5884,972,317,0,0
5885,698,331,9,0
5886,1065,67,294,325
5887,453,382,1982,0
5888,1023,117,312,0
5889,1390,0,0,0
5890,1621,207,656,0
5891,1170,95,235,0
5892,2558,89,313,0
5893,1332,58,894,0
5894,1562,415,517,0
5895,1778,46,0,0
5896,1451,456,149,0
5897,14,0,0,0
5898,0,0,0,0
5899,998,161,0,0
5900,1520,0,0,9
5901,1129,0,0,0
5902,892,490,521,121
5903,525,704,312,109
5904,758,300,289,426
5905,812,102,37,0
5906,446,299,533,17
5907,585,421,523,84
5908,2884,509,786,0
5909,579,58,43,4
5910,717,207,340,507
5911,995,23,69,0
5912,640,393,353,175
5913,1003,149,182,504
5914,975,95,92,36
5915,1216,352,396,123
5916,308,141,133,132
5917,290,585,492,84
5918,1709,802,346,13
5919,1299,74,185,11
5920,473,115,226,0
5921,927,442,589,0
5922,432,68,24,56
5923,737,647,488,55
5924,1122,111,114,0
5925,964,277,194,0
5926,828,105,32,0
5927,795,196,817,0
5928,1385,363,284,0
5929,45,9,0,0
5930,671,500,568,36
5931,369,176,388,121
5932,679,536,1246,26
5933,711,365,69,0
5934,921,630,288,132
5935,1368,0,354,0
5936,440,259,494,0
5937,760,78,89,9
5938,521,33,156,0
5939,682,234,24,4
5940,704,78,0,142
5941,160,268,413,0
5942,843,57,576,57
5943,1060,227,261,0
5944,328,392,564,194
5945,750,641,731,0
5946,80,200,709,548
5947,304,315,713,344
5948,800,262,399,210
5949,790,487,769,0
5950,1065,152,319,0
5951,1052,141,25,6
5952,1243,174,644,26
5953,903,314,1047,162
5954,289,93,238,196
5955,728,59,1256,0
5956,663,292,1405,0
5957,498,166,187,390
5958,211,80,208,153
5959,440,276,1095,807
5960,1420,87,164,9
5961,1436,9,0,0
5962,1051,29,228,308
5963,899,105,393,0
5964,949,37,38,136
5965,709,200,111,0
5966,1986,72,118,0
5967,6238,381,2658,0
5968,2686,255,174,0
5969,696,109,42,0
5970,2858,406,360,0
5971,4470,337,0,0
5972,1454,46,43,0
5973,1323,114,576,0
5974,2263,172,0,47
5975,1689,61,0,45
5976,1516,134,197,0
5977,2328,76,0,16
5978,558,15,0,0
5979,1276,52,9,13
5980,668,0,0,0
5981,1328,412,263,260
5982,2279,115,143,0
5983,636,120,427,17
5984,1293,124,98,39
5985,1054,375,708,0
5986,1072,142,28,0
5987,966,468,338,175
5988,623,0,0,528
5989,1468,107,421,9
5990,1462,249,543,0
5991,1945,201,21,0
5992,964,519,1356,0
5993,847,23,43,0
5994,1166,180,289,158
5995,1289,238,216,0
5996,615,227,38,95
5997,967,86,336,22
5998,1218,20,0,0
5999,1051,230,139,229
6000,398,518,415,63
6001,738,135,280,0
6002,1072,31,0,219
6003,1363,108,116,0
6004,1181,29,41,0
6005,1165,10,0,0
6006,1049,41,43,0
6007,1859,74,7,0
6008,1009,158,131,0
6009,326,483,769,8
6010,955,160,320,0
6011,796,356,988,0
6012,1373,259,200,0
6013,2293,540,318,0
6014,493,202,1763,0
6015,827,336,920,38
6016,798,445,777,26
6017,277,149,632,164
6018,946,439,492,0
6019,713,262,481,0
6020,1045,378,1444,0
6021,1348,407,212,0
6022,1532,0,0,12
6023,724,109,201,0
6024,1153,48,110,82
6025,875,0,0,0
6026,1400,260,711,275
6027,1635,77,152,82
6028,926,0,0,2
6029,1356,12,0,529
6030,935,0,0,78
6031,1028,401,307,275
6032,796,0,0,0
6033,115,429,1036,564
6034,175,598,1342,232
6035,610,249,288,249
6036,182,317,872,0
6037,406,332,717,0
6038,162,364,348,141
6039,760,265,752,0
6040,692,210,23,0
6041,1611,65,565,0
6042,1878,73,175,0
6043,158,342,936,0
6044,642,346,845,0
6045,770,321,630,22
6046,1254,135,31,212
6047,1332,448,720,0
6048,1471,476,504,0
6049,450,255,220,217
6050,363,365,1263,496
6051,1396,591,205,1074
6052,1007,54,199,0
6053,1429,74,333,474
6054,822,0,0,0
6055,1318,326,111,7
6056,972,391,105,0
6057,1896,11,54,0
6058,595,47,51,0
6059,1095,177,73,0
6060,540,188,150,0
6061,970,19,222,194
6062,476,348,249,458
6063,2099,379,880,148
6064,1117,595,982,102
6065,1577,39,0,1133
6066,1047,590,1088,0
6067,716,176,265,366
6068,1795,77,99,583
6069,1323,11,18,423
6070,905,16,0,5
6071,1026,15,21,553
6072,1895,223,44,444
6073,813,10,5,65
6074,965,80,14,0
6075,907,76,228,272
6076,1030,9,0,0
6077,1251,60,383,0
6078,2178,743,309,0
6079,414,997,389,0
6080,2542,339,127,14
6081,1314,42,0,12
6082,1042,20,0,8
6083,1701,266,215,0
6084,3144,248,21,0
6085,4690,920,835,0
6086,1055,138,243,0
6087,3062,664,739,0
6088,1276,251,36,7
6089,1080,412,224,0
6090,376,269,347,8
6091,724,263,225,0
6092,1522,140,403,0
6093,1578,896,318,0
6094,1292,76,65,7
6095,1797,197,169,0
6096,1829,628,171,77
6097,1179,340,574,0
6098,1592,299,0,0
6099,850,0,0,0
6100,1099,271,32,0
6101,1391,0,10,9
6102,950,303,539,418
6103,799,69,32,21
6104,776,72,225,0
6105,1372,477,228,44
6106,1200,357,687,0
6107,1105,0,0,22
6108,1614,0,386,13
6109,1585,213,206,0
6110,772,411,593,0
6111,1185,199,95,0
6112,2025,57,15,0
6113,995,0,0,0
6114,1678,0,0,0
6115,1932,128,228,0
6116,3169,155,664,13
6117,1783,362,726,0
6118,1122,95,86,0
6119,1325,425,1310,0
6120,1087,149,40,23
6121,1179,41,5,15
6122,1912,499,280,0
6123,1967,94,31,0
6124,2191,163,328,6
6125,835,430,162,0
6126,881,185,202,0
6127,1589,15,750,0
6128,816,142,36,0
6129,1681,359,752,282
6130,1767,327,376,176
6131,963,325,0,206
6132,1925,153,709,0
6133,2552,57,121,0
6134,873,0,32,0
6135,1640,274,307,0
6136,2171,403,470,0
6137,1331,24,265,528
6138,1099,971,1199,69
6139,774,700,795,0
6140,1481,408,428,387
6141,1005,858,679,128
6142,453,895,1223,0
6143,713,397,537,174
6144,1866,591,187,0
6145,2206,444,21,357
6146,527,359,845,0
6147,790,36,68,1
6148,844,259,692,102
6149,1364,586,177,0
6150,2039,918,593,0
6151,2408,168,452,13
6152,1396,492,166,0
6153,859,230,183,27
6154,1075,510,441,0
6155,671,87,67,36
6156,978,178,317,11
6157,1466,71,0,12
6158,636,903,734,11
6159,917,169,0,69
6160,1356,195,84,190
6161,1582,198,290,0
6162,2365,157,13,30
6163,1011,66,7,0
6164,628,573,84,0
6165,752,599,271,1018
6166,4832,3028,0,27
6167,1385,0,0,0
6168,3281,181,0,225
6169,1375,191,179,288
6170,1262,216,169,131
6171,1238,451,386,0
6172,1112,440,530,72
6173,1162,318,538,193
6174,2383,0,12,205
6175,506,28,0,57
6176,2006,21,0,423
6177,2046,30,0,221
6178,2074,70,91,307
6179,2834,74,3,378
6180,418,10,0,307
6181,884,12,8,32
6182,926,421,447,406
6183,767,315,282,77
6184,1678,748,401,161
6185,1179,13,0,61
6186,2210,54,10,0
6187,2391,426,290,0
6188,1839,88,234,100
6189,1461,0,9,128
6190,771,60,28,8
6191,623,241,412,20
6192,1159,203,208,44
6193,442,179,286,10
6194,806,418,186,0
6195,689,376,216,278
6196,1337,564,310,0
6197,1294,154,247,99
6198,921,621,687,146
6199,1688,74,10,0
6200,1243,357,278,3
6201,1733,10,0,0
6202,890,268,350,152
6203,3488,230,121,425
6204,1879,245,186,0
6205,1333,0,0,305
6206,1000,132,211,0
6207,1321,173,95,42
6208,1412,721,839,17
6209,1219,310,349,7
6210,4070,261,540,0
6211,2523,413,395,0
6212,1189,322,504,0
6213,3232,27,12,0
6214,377,307,328,259
6215,1092,385,330,451
